bnumber	GOTerm
b0228	GO:0043565
b0229	GO:0005886
b0229	GO:0009306
b0229	GO:0016021
b0229	GO:0044780
b0230	NA
b0231	GO:0000287
b0231	GO:0000731
b0231	GO:0003684
b0231	GO:0003887
b0231	GO:0005737
b0231	GO:0006261
b0231	GO:0006974
b0231	GO:0009432
b0231	GO:0042276
b0231	GO:0070987
b0232	GO:0003677
b0232	GO:0006281
b0232	GO:0006355
b0232	GO:0006974
b0232	GO:0009432
b0232	GO:0044092
b0233	GO:0003723
b0233	GO:0004521
b0233	GO:0006281
b0233	GO:0009432
b0233	GO:0017148
b0233	GO:0043023
b0234	GO:0006281
b0234	GO:0008080
b0234	GO:0009432
b0235	GO:0006396
b0235	GO:0008452
b0236	GO:0003747
b0237	GO:0005829
b0237	GO:0008270
b0237	GO:0016805
b0237	GO:0043171
b0237	GO:0070573
b0237	GO:0103046
b0238	GO:0000287
b0238	GO:0000310
b0238	GO:0004422
b0238	GO:0005829
b0238	GO:0005886
b0238	GO:0032263
b0238	GO:0032264
b0238	GO:0032265
b0238	GO:0051289
b0238	GO:0052657
b0238	GO:0097216
b0239	GO:0016787
b0239	GO:0043470
b0239	GO:0080030
b0240	GO:0005737
b0240	GO:0045893
b0241	GO:0009279
b0241	GO:0015288
b0241	GO:0034220
b0241	GO:0046930
b0242	GO:0000287
b0242	GO:0003723
b0242	GO:0004349
b0242	GO:0005524
b0242	GO:0005829
b0242	GO:0006561
b0242	GO:0042802
b0242	GO:0055129
b0242	GO:1901973
b0243	GO:0004350
b0243	GO:0005829
b0243	GO:0042802
b0243	GO:0050661
b0243	GO:0055129
b0245	GO:0030308
b0246	GO:0051495
b0247	GO:0006974
b0247	GO:0008237
b0247	GO:0046872
b0248	NA
b0249	NA
b0250	NA
b0251	GO:0005886
b0252	NA
b0253	GO:0002098
b0253	GO:0005525
b0253	GO:0005737
b0253	GO:0005829
b0253	GO:0030488
b0254	GO:0003700
b0254	GO:0006351
b0254	GO:0042802
b0254	GO:0043565
b0255	GO:0003677
b0255	GO:0004803
b0255	GO:0006313
b0256	GO:0004803
b0256	GO:0006313
b0256	GO:0015074
b0256	GO:0032135
b0256	GO:0032196
b0256	GO:0032993
b0256	GO:0043565
b0257	GO:0032196
b0258	NA
b0259	GO:0003677
b0259	GO:0004803
b0259	GO:0006313
b0260	GO:0000100
b0260	GO:0003333
b0260	GO:0005886
b0260	GO:0009086
b0260	GO:0015171
b0260	GO:0015806
b0260	GO:0016021
b0261	GO:0006974
b0261	GO:0008270
b0261	GO:0008898
b0261	GO:0009086
b0261	GO:0032259
b0261	GO:0033477
b0261	GO:0033528
b0261	GO:0047150
b0261	GO:0061627
b0262	GO:0005524
b0262	GO:0005886
b0262	GO:0015408
b0262	GO:0022857
b0262	GO:0033212
b0262	GO:0043190
b0262	GO:0055085
b0263	GO:0005886
b0263	GO:0016021
b0263	GO:0055085
b0264	GO:0003677
b0264	GO:0004803
b0264	GO:0006313
b0265	GO:0006313
b0266	GO:0051495
b0267	GO:0003676
b0267	GO:0005829
b0267	GO:0015074
b0268	GO:0005737
b0268	GO:0042802
b0268	GO:0046176
b0268	GO:0047440
b0268	GO:0061677
b0269	GO:0005829
b0269	GO:0016836
b0269	GO:0046176
b0269	GO:0050401
b0270	GO:0005886
b0270	GO:0005887
b0270	GO:0006814
b0270	GO:0008643
b0270	GO:0015293
b0270	GO:0071702
b0271	GO:0009044
b0271	GO:0045493
b0272	GO:0000976
b0272	GO:0003677
b0272	GO:0003700
b0272	GO:0044010
b0272	GO:0045892
b0273	GO:0004585
b0273	GO:0005737
b0273	GO:0006974
b0273	GO:0016597
b0273	GO:0019240
b0273	GO:0042450
b0273	GO:0046872
b0274	GO:0003677
b0274	GO:0004803
b0274	GO:0006313
b0275	GO:0006313
b0276	GO:0010165
b0277	NA
b0278	GO:0000150
b0278	GO:0003677
b0279	NA
b0280	NA
b0281	GO:0003677
b0281	GO:0006310
b0281	GO:0010165
b0281	GO:0015074
b0281	GO:0044826
b0281	GO:0046718
b0281	GO:0075713
b0283	GO:0043546
b0284	GO:0006974
b0284	GO:0016491
b0284	GO:0016903
b0284	GO:0030151
b0284	GO:0042597
b0284	GO:0047770
b0285	GO:0016903
b0285	GO:0042597
b0285	GO:0046872
b0285	GO:0047770
b0285	GO:0050660
b0285	GO:0051539
b0285	GO:0071949
b0286	GO:0009055
b0286	GO:0016903
b0286	GO:0042597
b0286	GO:0046872
b0286	GO:0047770
b0286	GO:0051537
b0287	GO:0005886
b0287	GO:0010447
b0287	GO:0016021
b0288	GO:0046872
b0288	GO:0051536
b0289	NA
b0290	GO:0009289
b0291	NA
b0292	NA
b0293	GO:0009289
b0294	GO:0003677
b0294	GO:0005737
b0294	GO:0006355
b0295	NA
b0296	GO:0003735
b0296	GO:0005840
b0296	GO:0006412
b0296	GO:0034224
b0297	GO:0007155
b0297	GO:0009279
b0297	GO:0009405
b0298	GO:0003677
b0298	GO:0004803
b0298	GO:0006313
b0299	GO:0003677
b0299	GO:0006310
b0299	GO:0015074
b0299	GO:0032196
b0300	GO:0003700
b0300	GO:0043565
b0301	GO:0005886
b0301	GO:0016021
b0301	GO:1901530
b0303	GO:0042597
b0303	GO:1901530
b0304	GO:0005737
b0304	GO:0016668
b0304	GO:0045454
b0304	GO:0050660
b0304	GO:1901530
b0305	GO:0001216
b0305	GO:0043565
b0305	GO:0045893
b0305	GO:0090347
b0306	GO:0004459
b0306	GO:0005829
b0307	GO:0019516
b0307	GO:0046872
b0307	GO:0051539
b0308	GO:0005829
b0309	NA
b0310	GO:0005886
b0310	GO:0016021
b0311	GO:0005886
b0311	GO:0006970
b0311	GO:0008802
b0311	GO:0008812
b0311	GO:0016020
b0311	GO:0016491
b0311	GO:0019285
b0311	GO:0050660
b0312	GO:0004029
b0312	GO:0005829
b0312	GO:0006970
b0312	GO:0008802
b0312	GO:0010165
b0312	GO:0019285
b0312	GO:0032991
b0312	GO:0042802
b0312	GO:0046872
b0313	GO:0000976
b0313	GO:0003677
b0313	GO:0003700
b0313	GO:0006355
b0313	GO:0006970
b0313	GO:0019285
b0313	GO:0045892
b0314	GO:0005886
b0314	GO:0005887
b0314	GO:0006974
b0314	GO:0015220
b0314	GO:0016021
b0314	GO:0019285
b0314	GO:0022857
b0315	GO:0000984
b0315	GO:0045893
b0315	GO:0046872
b0315	GO:0071111
b0316	GO:0000976
b0316	GO:0003700
b0316	GO:0006355
b0317	GO:0005886
b0317	GO:0016021
b0318	GO:0009314
b0319	NA
b0320	GO:0004775
b0320	GO:0004776
b0320	GO:0005829
b0320	GO:0006099
b0320	GO:0009361
b0321	GO:0005886
b0321	GO:0016021
b0322	NA
b0323	GO:0005829
b0323	GO:0008804
b0323	GO:0019546
b0324	GO:0016814
b0325	GO:0008106
b0325	GO:0008270
b0325	GO:0016616
b0326	NA
b0327	NA
b0328	GO:0005886
b0328	GO:0005887
b0328	GO:0006865
b0328	GO:0015171
b0329	GO:0009314
b0329	GO:0042597
b0330	GO:0000156
b0330	GO:0003700
b0330	GO:0005524
b0330	GO:0005737
b0330	GO:0008134
b0330	GO:0009314
b0330	GO:0019629
b0330	GO:0043565
b0330	GO:0045892
b0330	GO:0045893
b0331	GO:0000287
b0331	GO:0019629
b0331	GO:0046421
b0333	GO:0004108
b0333	GO:0005737
b0333	GO:0005975
b0333	GO:0006099
b0333	GO:0019679
b0333	GO:0050440
b0334	GO:0003994
b0334	GO:0006099
b0334	GO:0019679
b0334	GO:0047547
b0334	GO:0047780
b0334	GO:0051537
b0335	GO:0005524
b0335	GO:0019629
b0335	GO:0050218
b0336	GO:0005886
b0336	GO:0015209
b0336	GO:0015856
b0336	GO:0016020
b0336	GO:0016021
b0336	GO:0019858
b0336	GO:1902600
b0337	GO:0004131
b0337	GO:0005829
b0337	GO:0006209
b0337	GO:0008198
b0337	GO:0008270
b0337	GO:0016814
b0337	GO:0035888
b0337	GO:0042802
b0337	GO:0102480
b0338	GO:0000986
b0338	GO:0003700
b0338	GO:0005737
b0338	GO:0006355
b0338	GO:0032993
b0339	GO:0004089
b0339	GO:0005737
b0339	GO:0008270
b0339	GO:0009440
b0339	GO:0015976
b0339	GO:0042802
b0340	GO:0003677
b0340	GO:0008824
b0340	GO:0009440
b0341	GO:0005886
b0341	GO:0009440
b0341	GO:0016021
b0341	GO:0022857
b0342	GO:0005737
b0342	GO:0005989
b0342	GO:0008870
b0342	GO:0042802
b0343	GO:0005351
b0343	GO:0005886
b0343	GO:0005887
b0343	GO:0008643
b0343	GO:0015528
b0343	GO:0015767
b0343	GO:0016020
b0343	GO:0016021
b0343	GO:0030395
b0343	GO:0071702
b0344	GO:0000287
b0344	GO:0004565
b0344	GO:0005990
b0344	GO:0009341
b0344	GO:0030246
b0344	GO:0031420
b0344	GO:0042802
b0345	GO:0000976
b0345	GO:0000986
b0345	GO:0001217
b0345	GO:0003700
b0345	GO:0005829
b0345	GO:0006355
b0345	GO:0042802
b0345	GO:0045892
b0346	GO:0003677
b0346	GO:0003700
b0346	GO:0019439
b0346	GO:0045892
b0347	GO:0008688
b0347	GO:0019380
b0347	GO:0019622
b0347	GO:0071949
b0348	GO:0008198
b0348	GO:0019380
b0348	GO:0019622
b0348	GO:0046271
b0348	GO:0047070
b0349	GO:0005737
b0349	GO:0016787
b0349	GO:0018771
b0349	GO:0019380
b0349	GO:0019439
b0349	GO:0019622
b0349	GO:0042803
b0349	GO:0052823
b0350	GO:0005737
b0350	GO:0008684
b0350	GO:0019380
b0350	GO:0019439
b0350	GO:0030145
b0350	GO:0042802
b0351	GO:0008774
b0351	GO:0019380
b0351	GO:0051287
b0352	GO:0003852
b0352	GO:0005829
b0352	GO:0008701
b0352	GO:0009098
b0352	GO:0019380
b0352	GO:0030145
b0353	GO:0005886
b0353	GO:0015293
b0353	GO:0016021
b0354	GO:0005829
b0355	GO:0005829
b0355	GO:0018738
b0355	GO:0046292
b0355	GO:0046294
b0355	GO:0052689
b0356	GO:0004024
b0356	GO:0005737
b0356	GO:0005829
b0356	GO:0006069
b0356	GO:0008270
b0356	GO:0042802
b0356	GO:0046294
b0356	GO:0051903
b0356	GO:0106321
b0356	GO:0106322
b0357	GO:0003677
b0357	GO:0005737
b0357	GO:0045892
b0357	GO:0046872
b0358	GO:0009279
b0360	GO:0003677
b0360	GO:0004803
b0360	GO:0006313
b0361	GO:0003677
b0361	GO:0006310
b0361	GO:0015074
b0361	GO:0032196
b0363	GO:0006974
b0363	GO:0016757
b0363	GO:0016874
b0364	GO:0016811
b0365	GO:0006790
b0365	GO:0009970
b0365	GO:0015734
b0365	GO:0022857
b0365	GO:0030288
b0365	GO:0042918
b0365	GO:0042959
b0365	GO:0043190
b0366	GO:0005524
b0366	GO:0005886
b0366	GO:0010438
b0366	GO:0042626
b0367	GO:0005886
b0367	GO:0005887
b0367	GO:0010438
b0367	GO:0022857
b0367	GO:0042918
b0367	GO:0042959
b0368	GO:0000908
b0368	GO:0005737
b0368	GO:0006790
b0368	GO:0008198
b0368	GO:0016706
b0368	GO:0031418
b0368	GO:0051289
b0368	GO:1990205
b0369	GO:0000287
b0369	GO:0004655
b0369	GO:0005829
b0369	GO:0006782
b0369	GO:0006783
b0369	GO:0008270
b0372	GO:0003677
b0372	GO:0006310
b0372	GO:0015074
b0372	GO:0032196
b0373	GO:0003677
b0373	GO:0004803
b0373	GO:0006313
b0375	GO:0006979
b0376	GO:0004175
b0376	GO:0004180
b0376	GO:0005886
b0376	GO:0008360
b0376	GO:0008658
b0376	GO:0009253
b0376	GO:0071555
b0377	GO:0005524
b0377	GO:0005886
b0377	GO:0005887
b0377	GO:0015031
b0377	GO:0015291
b0377	GO:0015638
b0377	GO:0015833
b0377	GO:0016887
b0377	GO:0019534
b0377	GO:0042626
b0377	GO:0042884
b0377	GO:0042885
b0377	GO:0046677
b0377	GO:1901998
b0377	GO:1904680
b0378	GO:0005829
b0378	GO:0031240
b0378	GO:1901652
b0379	GO:0005886
b0379	GO:0016021
b0380	GO:0005886
b0380	GO:0016021
b0381	GO:0005524
b0381	GO:0005829
b0381	GO:0008360
b0381	GO:0008716
b0381	GO:0009252
b0381	GO:0010165
b0381	GO:0046872
b0381	GO:0071555
b0382	GO:0005737
b0382	GO:0016036
b0382	GO:0042177
b0382	GO:0043856
b0383	GO:0000287
b0383	GO:0004035
b0383	GO:0004721
b0383	GO:0006470
b0383	GO:0008270
b0383	GO:0016311
b0383	GO:0030288
b0383	GO:0030613
b0383	GO:0033748
b0383	GO:0042597
b0384	NA
b0385	GO:0005525
b0385	GO:0005886
b0385	GO:0016021
b0385	GO:0043709
b0385	GO:0046872
b0385	GO:0052621
b0385	GO:1902201
b0386	GO:0004735
b0386	GO:0005829
b0386	GO:0042802
b0386	GO:0055129
b0387	NA
b0388	GO:0000287
b0388	GO:0004765
b0388	GO:0005524
b0388	GO:0005829
b0388	GO:0008652
b0388	GO:0009073
b0388	GO:0009423
b0388	GO:0046872
b0389	NA
b0390	NA
b0391	GO:0004731
b0391	GO:0004850
b0391	GO:0005829
b0391	GO:0009032
b0391	GO:0016154
b0391	GO:0047975
b0392	NA
b0393	GO:0000018
b0393	GO:0003690
b0393	GO:0003697
b0393	GO:0005829
b0393	GO:0006310
b0393	GO:0043590
b0394	GO:0004396
b0394	GO:0005524
b0394	GO:0005829
b0394	GO:0008865
b0394	GO:0019158
b0396	GO:0005886
b0396	GO:0016021
b0396	GO:0022857
b0397	GO:0000014
b0397	GO:0004529
b0397	GO:0005524
b0397	GO:0006260
b0397	GO:0006281
b0397	GO:0006310
b0397	GO:0008296
b0397	GO:1990238
b0398	GO:0000014
b0398	GO:0003677
b0398	GO:0004529
b0398	GO:0006260
b0398	GO:0006274
b0398	GO:0006281
b0398	GO:0006310
b0398	GO:0008408
b0398	GO:1990238
b0399	GO:0000156
b0399	GO:0000976
b0399	GO:0001108
b0399	GO:0001216
b0399	GO:0005829
b0399	GO:0006817
b0399	GO:0032993
b0399	GO:0042802
b0399	GO:2000142
b0400	GO:0000155
b0400	GO:0004721
b0400	GO:0005524
b0400	GO:0005829
b0400	GO:0005886
b0400	GO:0005887
b0400	GO:0006355
b0400	GO:0006817
b0400	GO:0007165
b0400	GO:0016021
b0400	GO:0016036
b0400	GO:0018106
b0400	GO:0046777
b0401	GO:0005304
b0401	GO:0005886
b0401	GO:0015188
b0401	GO:0015190
b0401	GO:0015803
b0401	GO:0015818
b0401	GO:0015820
b0401	GO:0015829
b0401	GO:0016021
b0402	GO:0003333
b0402	GO:0005886
b0402	GO:0015171
b0402	GO:0016021
b0403	GO:0004558
b0403	GO:0005737
b0403	GO:0030980
b0403	GO:0032450
b0403	GO:0051692
b0404	GO:0006633
b0404	GO:0008770
b0405	GO:0002099
b0405	GO:0005829
b0405	GO:0008616
b0405	GO:0009314
b0405	GO:0051075
b0406	GO:0002099
b0406	GO:0005737
b0406	GO:0005829
b0406	GO:0008270
b0406	GO:0008479
b0406	GO:0008616
b0406	GO:0101030
b0407	GO:0005887
b0407	GO:0015031
b0408	GO:0005886
b0408	GO:0006605
b0408	GO:0015031
b0408	GO:0015450
b0408	GO:0016021
b0408	GO:0043952
b0408	GO:0065002
b0409	GO:0005886
b0409	GO:0006605
b0409	GO:0015031
b0409	GO:0015450
b0409	GO:0016021
b0409	GO:0043952
b0409	GO:0065002
b0410	GO:0003676
b0410	GO:0004519
b0410	GO:0005829
b0411	GO:0009279
b0411	GO:0015471
b0411	GO:0015858
b0411	GO:0046718
b0411	GO:0046930
b0412	GO:0005886
b0413	GO:0003690
b0413	GO:0005524
b0413	GO:0008270
b0413	GO:0045892
b0414	GO:0008270
b0414	GO:0008703
b0414	GO:0008835
b0414	GO:0009231
b0414	GO:0050661
b0415	GO:0000906
b0415	GO:0005829
b0415	GO:0009231
b0415	GO:0009349
b0416	GO:0003723
b0416	GO:0005829
b0416	GO:0006353
b0416	GO:0006355
b0416	GO:0031564
b0416	GO:0042254
b0417	GO:0000287
b0417	GO:0005524
b0417	GO:0009030
b0417	GO:0009228
b0417	GO:0009229
b0417	GO:0046872
b0418	GO:0005886
b0418	GO:0005887
b0418	GO:0006655
b0418	GO:0008962
b0418	GO:0009395
b0418	GO:0032026
b0418	GO:0042577
b0418	GO:0046474
b0418	GO:0046839
b0418	GO:0046872
b0419	GO:0005829
b0419	GO:0006772
b0419	GO:0047834
b0420	GO:0000287
b0420	GO:0005829
b0420	GO:0006744
b0420	GO:0008299
b0420	GO:0008615
b0420	GO:0008661
b0420	GO:0009228
b0420	GO:0016114
b0420	GO:0016744
b0420	GO:0019288
b0420	GO:0030976
b0420	GO:0052865
b0421	GO:0004161
b0421	GO:0004337
b0421	GO:0004659
b0421	GO:0005829
b0421	GO:0033384
b0421	GO:0045337
b0421	GO:0046872
b0422	GO:0005829
b0422	GO:0006308
b0422	GO:0008855
b0422	GO:0009318
b0423	GO:0000049
b0423	GO:0002937
b0423	GO:0004810
b0423	GO:0005524
b0423	GO:0005829
b0423	GO:0009228
b0423	GO:0009229
b0423	GO:0016783
b0423	GO:0052837
b0424	GO:0005829
b0424	GO:0006281
b0424	GO:0009408
b0424	GO:0016787
b0424	GO:0030091
b0424	GO:0034599
b0424	GO:0036524
b0424	GO:0036525
b0424	GO:0036529
b0424	GO:0042026
b0424	GO:0042254
b0424	GO:0106046
b0425	GO:0005737
b0425	GO:0008677
b0425	GO:0015940
b0425	GO:0050661
b0426	GO:0000049
b0426	GO:0000166
b0426	GO:0005524
b0426	GO:0005525
b0426	GO:0005829
b0426	GO:0006974
b0427	GO:0005887
b0427	GO:0022857
b0427	GO:0055085
b0428	GO:0004311
b0428	GO:0005886
b0428	GO:0006783
b0428	GO:0008495
b0428	GO:0016021
b0428	GO:0045333
b0428	GO:0048034
b0429	GO:0005886
b0429	GO:0005887
b0429	GO:0008827
b0429	GO:0009055
b0429	GO:0009060
b0429	GO:0009319
b0429	GO:0009486
b0429	GO:0015078
b0429	GO:0015453
b0429	GO:0015990
b0429	GO:0019646
b0430	GO:0004129
b0430	GO:0005886
b0430	GO:0005887
b0430	GO:0008827
b0430	GO:0009055
b0430	GO:0009060
b0430	GO:0009319
b0430	GO:0009486
b0430	GO:0015078
b0430	GO:0015453
b0430	GO:0015990
b0430	GO:0019646
b0431	GO:0004129
b0431	GO:0005507
b0431	GO:0005886
b0431	GO:0005887
b0431	GO:0009055
b0431	GO:0009060
b0431	GO:0009319
b0431	GO:0009486
b0431	GO:0015078
b0431	GO:0015453
b0431	GO:0015990
b0431	GO:0016682
b0431	GO:0019646
b0431	GO:0020037
b0431	GO:0022904
b0431	GO:0048039
b0431	GO:0070469
b0432	GO:0004129
b0432	GO:0005507
b0432	GO:0005886
b0432	GO:0005887
b0432	GO:0008827
b0432	GO:0009055
b0432	GO:0009060
b0432	GO:0009319
b0432	GO:0009486
b0432	GO:0015078
b0432	GO:0015453
b0432	GO:0015990
b0432	GO:0019646
b0432	GO:0042773
b0432	GO:0070469
b0432	GO:0071575
b0433	GO:0005886
b0433	GO:0015295
b0433	GO:0015835
b0433	GO:0016021
b0433	GO:0071555
b0434	GO:0005886
b0435	GO:0003677
b0435	GO:0005829
b0435	GO:0006351
b0436	GO:0003755
b0436	GO:0005829
b0436	GO:0007049
b0436	GO:0009408
b0436	GO:0015031
b0436	GO:0016020
b0436	GO:0042802
b0436	GO:0043022
b0436	GO:0043335
b0436	GO:0044183
b0436	GO:0051083
b0436	GO:0051301
b0436	GO:0061077
b0437	GO:0004176
b0437	GO:0004252
b0437	GO:0005829
b0437	GO:0006508
b0437	GO:0006515
b0437	GO:0008236
b0437	GO:0009266
b0437	GO:0009314
b0437	GO:0009368
b0437	GO:0009376
b0437	GO:0009408
b0437	GO:0010498
b0437	GO:0016020
b0437	GO:0042802
b0437	GO:0043068
b0437	GO:0051117
b0438	GO:0002020
b0438	GO:0004176
b0438	GO:0005524
b0438	GO:0005829
b0438	GO:0006457
b0438	GO:0006508
b0438	GO:0008270
b0438	GO:0009376
b0438	GO:0016032
b0438	GO:0016887
b0438	GO:0030163
b0438	GO:0030164
b0438	GO:0042802
b0438	GO:0043335
b0438	GO:0046983
b0438	GO:0051082
b0438	GO:0051301
b0438	GO:0097718
b0439	GO:0003677
b0439	GO:0004176
b0439	GO:0004252
b0439	GO:0005524
b0439	GO:0005737
b0439	GO:0005829
b0439	GO:0006508
b0439	GO:0006515
b0439	GO:0008233
b0439	GO:0009408
b0439	GO:0010165
b0439	GO:0016887
b0439	GO:0034605
b0439	GO:0043565
b0440	GO:0003677
b0440	GO:0005829
b0440	GO:0006351
b0440	GO:0030261
b0440	GO:0042802
b0441	GO:0003755
b0441	GO:0042802
b0441	GO:0061077
b0441	GO:0071575
b0442	GO:0003677
b0442	GO:0006281
b0442	GO:0030288
b0443	GO:0006635
b0443	GO:0016290
b0443	GO:0047617
b0443	GO:0102991
b0444	GO:0005524
b0444	GO:0008270
b0444	GO:0008616
b0444	GO:0016879
b0445	GO:0015833
b0445	GO:0030288
b0445	GO:1904680
b0446	GO:0000287
b0446	GO:0002145
b0446	GO:0009228
b0446	GO:0016791
b0446	GO:0017001
b0446	GO:0017110
b0447	GO:0005829
b0447	GO:0009093
b0447	GO:0043200
b0447	GO:0043565
b0447	GO:2000144
b0448	GO:0005524
b0448	GO:0005886
b0448	GO:0008559
b0448	GO:0016021
b0448	GO:0042626
b0448	GO:0055085
b0449	GO:0005524
b0449	GO:0005886
b0449	GO:0008559
b0449	GO:0016021
b0449	GO:0042626
b0449	GO:0055085
b0450	GO:0005524
b0450	GO:0005829
b0450	GO:0006808
b0450	GO:0030234
b0450	GO:0042802
b0450	GO:0045848
b0451	GO:0005886
b0451	GO:0005887
b0451	GO:0008519
b0451	GO:0015292
b0451	GO:0015670
b0451	GO:0015696
b0451	GO:0019740
b0451	GO:0042802
b0452	GO:0005829
b0452	GO:0006637
b0452	GO:0009062
b0452	GO:0016290
b0452	GO:0042802
b0452	GO:0047617
b0452	GO:0102991
b0453	GO:0005886
b0454	GO:0003684
b0454	GO:0003824
b0454	GO:0006281
b0454	GO:0019899
b0456	NA
b0457	GO:0005886
b0457	GO:0016021
b0457	GO:0071111
b0458	GO:0005886
b0458	GO:0016021
b0459	GO:0005829
b0459	GO:0008374
b0459	GO:0008925
b0459	GO:0032991
b0459	GO:0042802
b0460	GO:0003677
b0460	GO:0005829
b0460	GO:0010468
b0461	GO:0003677
b0461	GO:0005737
b0461	GO:0044010
b0462	GO:0005886
b0462	GO:0005887
b0462	GO:0015562
b0462	GO:0016020
b0462	GO:0030288
b0462	GO:0042802
b0462	GO:0042910
b0462	GO:1990281
b0463	GO:0015721
b0463	GO:0030288
b0463	GO:0031226
b0463	GO:0042802
b0463	GO:0042908
b0463	GO:0042910
b0463	GO:0046677
b0463	GO:1990281
b0464	GO:0000976
b0464	GO:0003700
b0464	GO:0006351
b0464	GO:0006355
b0464	GO:0008144
b0464	GO:0042493
b0464	GO:0043565
b0464	GO:0045892
b0465	GO:0005886
b0465	GO:0006813
b0465	GO:0009992
b0465	GO:0016021
b0465	GO:0055085
b0466	GO:0036460
b0467	GO:0003677
b0467	GO:0006261
b0467	GO:0006269
b0467	GO:0006270
b0467	GO:1990077
b0468	GO:0005886
b0468	GO:0016021
b0469	GO:0000287
b0469	GO:0003999
b0469	GO:0005829
b0469	GO:0006166
b0469	GO:0006168
b0469	GO:0044209
b0470	GO:0003677
b0470	GO:0003887
b0470	GO:0005524
b0470	GO:0006260
b0470	GO:0006261
b0470	GO:0009360
b0470	GO:0016887
b0470	GO:0017111
b0470	GO:0030337
b0470	GO:0042802
b0470	GO:0043846
b0471	GO:0003677
b0471	GO:0005829
b0471	GO:0009314
b0471	GO:0043590
b0472	GO:0000731
b0472	GO:0003677
b0472	GO:0006310
b0472	GO:0009314
b0472	GO:0009411
b0472	GO:0046872
b0473	GO:0005524
b0473	GO:0005829
b0473	GO:0005886
b0473	GO:0006457
b0473	GO:0006974
b0473	GO:0009408
b0473	GO:0016887
b0473	GO:0042802
b0473	GO:0043093
b0473	GO:0044183
b0473	GO:0051082
b0473	GO:0051087
b0473	GO:0061992
b0474	GO:0000287
b0474	GO:0004017
b0474	GO:0004550
b0474	GO:0005524
b0474	GO:0005737
b0474	GO:0005829
b0474	GO:0006172
b0474	GO:0009123
b0474	GO:0009132
b0474	GO:0015951
b0474	GO:0016208
b0474	GO:0044209
b0475	GO:0004325
b0475	GO:0005737
b0475	GO:0006783
b0475	GO:0009416
b0475	GO:0046501
b0475	GO:0046872
b0476	GO:0005737
b0476	GO:0008126
b0476	GO:0016787
b0476	GO:0034338
b0476	GO:0043433
b0476	GO:0051346
b0477	GO:0005524
b0477	GO:0008906
b0477	GO:0032264
b0478	GO:0000166
b0478	GO:0005886
b0478	GO:0006813
b0478	GO:0015299
b0478	GO:0016021
b0479	GO:0005886
b0479	GO:0005887
b0479	GO:0006974
b0479	GO:0022857
b0479	GO:0046677
b0480	GO:0000166
b0480	GO:0008253
b0480	GO:0008768
b0480	GO:0009166
b0480	GO:0030288
b0480	GO:0046872
b0481	GO:0002161
b0481	GO:0005829
b0481	GO:0006412
b0481	GO:0010165
b0481	GO:0016829
b0481	GO:0043907
b0482	NA
b0483	GO:0003677
b0484	GO:0005524
b0484	GO:0005737
b0484	GO:0005886
b0484	GO:0005887
b0484	GO:0006825
b0484	GO:0010273
b0484	GO:0015080
b0484	GO:0015662
b0484	GO:0016020
b0484	GO:0016021
b0484	GO:0016887
b0484	GO:0043682
b0484	GO:0046872
b0484	GO:0060003
b0484	GO:0071280
b0484	GO:0071292
b0484	GO:0140581
b0484	GO:1902601
b0485	GO:0004359
b0485	GO:0006537
b0485	GO:0006543
b0485	GO:0010447
b0485	GO:0032991
b0485	GO:0045926
b0486	GO:0005886
b0486	GO:0006865
b0486	GO:0009268
b0486	GO:0016021
b0486	GO:0022857
b0486	GO:1990169
b0487	GO:0000976
b0487	GO:0000986
b0487	GO:0001216
b0487	GO:0003700
b0487	GO:0005507
b0487	GO:0005737
b0487	GO:0006351
b0487	GO:0032993
b0487	GO:0042802
b0487	GO:0045893
b0488	GO:0005886
b0488	GO:0016021
b0489	GO:0005886
b0489	GO:0016021
b0489	GO:0042802
b0490	GO:0005315
b0490	GO:0005524
b0490	GO:0005886
b0490	GO:0006879
b0490	GO:0035435
b0490	GO:0042626
b0491	GO:0005886
b0491	GO:0005887
b0491	GO:0006811
b0491	GO:0006879
b0492	GO:0005829
b0492	GO:0034599
b0492	GO:0036506
b0492	GO:0042026
b0492	GO:0051082
b0492	GO:0061077
b0493	GO:0008106
b0494	GO:0004064
b0494	GO:0004320
b0494	GO:0004622
b0494	GO:0006629
b0494	GO:0008233
b0494	GO:0016290
b0494	GO:0016295
b0494	GO:0016296
b0494	GO:0030288
b0494	GO:0042802
b0494	GO:0047617
b0494	GO:0102545
b0494	GO:0102991
b0495	GO:0005524
b0495	GO:0042626
b0496	GO:0005886
b0496	GO:0016021
b0497	GO:0010438
b0498	NA
b0499	NA
b0501	GO:0016021
b0502	NA
b0503	GO:0002098
b0503	GO:0016765
b0503	GO:0043828
b0503	GO:0070329
b0504	GO:0003700
b0504	GO:0006355
b0504	GO:0043565
b0504	GO:0045893
b0505	GO:0000256
b0505	GO:0004848
b0505	GO:0006145
b0505	GO:0050385
b0506	GO:0003677
b0506	GO:0003700
b0506	GO:0005829
b0506	GO:0006974
b0506	GO:0042802
b0506	GO:0045892
b0507	GO:0000287
b0507	GO:0005948
b0507	GO:0009028
b0507	GO:0009097
b0507	GO:0009099
b0507	GO:0009436
b0507	GO:0030976
b0507	GO:0042802
b0507	GO:0046296
b0507	GO:0050660
b0507	GO:0071949
b0508	GO:0008903
b0508	GO:0042803
b0508	GO:0046487
b0509	GO:0006974
