id	desc	pval	common_size	target_size
3514618	https://pubmed.ncbi.nlm.nih.gov/3514618	0.0347	1	2
16895920	https://pubmed.ncbi.nlm.nih.gov/16895920	0.0347	1	2
23218950	https://pubmed.ncbi.nlm.nih.gov/23218950	0.0347	1	2
365225	https://pubmed.ncbi.nlm.nih.gov/365225	0.0347	1	2
12242219	https://pubmed.ncbi.nlm.nih.gov/12242219	0.0347	1	2
2644194	https://pubmed.ncbi.nlm.nih.gov/2644194	0.0347	1	2
15593263	https://pubmed.ncbi.nlm.nih.gov/15593263	0.0347	1	2
10944213	https://pubmed.ncbi.nlm.nih.gov/10944213	0.0347	1	2
11535784	https://pubmed.ncbi.nlm.nih.gov/11535784	0.0347	1	2
18286376	https://pubmed.ncbi.nlm.nih.gov/18286376	0.0347	1	2
6370952	https://pubmed.ncbi.nlm.nih.gov/6370952	0.0347	1	2
33657	https://pubmed.ncbi.nlm.nih.gov/33657	0.0347	1	2
319195	https://pubmed.ncbi.nlm.nih.gov/319195	0.0347	1	2
793895	https://pubmed.ncbi.nlm.nih.gov/793895	0.0347	1	2
371614	https://pubmed.ncbi.nlm.nih.gov/371614	0.0347	1	2
19762342	https://pubmed.ncbi.nlm.nih.gov/19762342	0.0347	1	2
6376700	https://pubmed.ncbi.nlm.nih.gov/6376700	0.0347	1	2
2197274	https://pubmed.ncbi.nlm.nih.gov/2197274	0.0347	1	2
16460018	https://pubmed.ncbi.nlm.nih.gov/16460018	0.0347	1	2
9668099	https://pubmed.ncbi.nlm.nih.gov/9668099	0.0347	1	2
15066985	https://pubmed.ncbi.nlm.nih.gov/15066985	0.0347	1	2
4154089	https://pubmed.ncbi.nlm.nih.gov/4154089	0.0347	1	2
4942182	https://pubmed.ncbi.nlm.nih.gov/4942182	0.0347	1	2
4901473	https://pubmed.ncbi.nlm.nih.gov/4901473	0.0347	1	2
7693652	https://pubmed.ncbi.nlm.nih.gov/7693652	0.0347	1	2
11883946	https://pubmed.ncbi.nlm.nih.gov/11883946	0.0347	1	2
16707089	https://pubmed.ncbi.nlm.nih.gov/16707089	0.0347	1	2
4868901	https://pubmed.ncbi.nlm.nih.gov/4868901	0.0347	1	2
19965770	https://pubmed.ncbi.nlm.nih.gov/19965770	0.0347	1	2
10612730	https://pubmed.ncbi.nlm.nih.gov/10612730	0.0347	1	2
3550385	https://pubmed.ncbi.nlm.nih.gov/3550385	0.0347	1	2
10601216	https://pubmed.ncbi.nlm.nih.gov/10601216	0.0347	1	2
9371462	https://pubmed.ncbi.nlm.nih.gov/9371462	0.0347	1	2
8763968	https://pubmed.ncbi.nlm.nih.gov/8763968	0.0347	1	2
1731906	https://pubmed.ncbi.nlm.nih.gov/1731906	0.0347	1	2
11917132	https://pubmed.ncbi.nlm.nih.gov/11917132	0.0347	1	2
11741337	https://pubmed.ncbi.nlm.nih.gov/11741337	0.0347	1	2
19852855	https://pubmed.ncbi.nlm.nih.gov/19852855	0.0347	1	2
3299380	https://pubmed.ncbi.nlm.nih.gov/3299380	0.0347	1	2
11106368	https://pubmed.ncbi.nlm.nih.gov/11106368	0.0347	1	2
3527873	https://pubmed.ncbi.nlm.nih.gov/3527873	0.0347	1	2
4570468	https://pubmed.ncbi.nlm.nih.gov/4570468	0.0347	1	2
3915362	https://pubmed.ncbi.nlm.nih.gov/3915362	0.0347	1	2
4403772	https://pubmed.ncbi.nlm.nih.gov/4403772	0.0347	1	2
4397922	https://pubmed.ncbi.nlm.nih.gov/4397922	0.0347	1	2
5340656	https://pubmed.ncbi.nlm.nih.gov/5340656	0.0347	1	2
4313705	https://pubmed.ncbi.nlm.nih.gov/4313705	0.0347	1	2
4294855	https://pubmed.ncbi.nlm.nih.gov/4294855	0.0347	1	2
17557829	https://pubmed.ncbi.nlm.nih.gov/17557829	0.0347	1	2
4390688	https://pubmed.ncbi.nlm.nih.gov/4390688	0.0347	1	2
11815613	https://pubmed.ncbi.nlm.nih.gov/11815613	0.0347	1	2
14711520	https://pubmed.ncbi.nlm.nih.gov/14711520	0.0347	1	2
27402625	https://pubmed.ncbi.nlm.nih.gov/27402625	0.0347	1	2
28955877	https://pubmed.ncbi.nlm.nih.gov/28955877	0.0347	1	2
12824504	https://pubmed.ncbi.nlm.nih.gov/12824504	0.0347	1	2
1859631	https://pubmed.ncbi.nlm.nih.gov/1859631	0.0347	1	2
19251844	https://pubmed.ncbi.nlm.nih.gov/19251844	0.0347	1	2
6354749	https://pubmed.ncbi.nlm.nih.gov/6354749	0.0347	1	2
8439398	https://pubmed.ncbi.nlm.nih.gov/8439398	0.0347	1	2
11485421	https://pubmed.ncbi.nlm.nih.gov/11485421	0.0347	1	2
12798932	https://pubmed.ncbi.nlm.nih.gov/12798932	0.0347	1	2
15246084	https://pubmed.ncbi.nlm.nih.gov/15246084	0.0347	1	2
11741855	https://pubmed.ncbi.nlm.nih.gov/11741855	0.0347	1	2
12802531	https://pubmed.ncbi.nlm.nih.gov/12802531	0.0347	1	2
6349612	https://pubmed.ncbi.nlm.nih.gov/6349612	0.0347	1	2
1859832	https://pubmed.ncbi.nlm.nih.gov/1859832	0.0347	1	2
2379684	https://pubmed.ncbi.nlm.nih.gov/2379684	0.0347	1	2
7559366	https://pubmed.ncbi.nlm.nih.gov/7559366	0.0347	1	2
10191403	https://pubmed.ncbi.nlm.nih.gov/10191403	0.0347	1	2
15271350	https://pubmed.ncbi.nlm.nih.gov/15271350	0.0347	1	2
17062631	https://pubmed.ncbi.nlm.nih.gov/17062631	0.0347	1	2
226119	https://pubmed.ncbi.nlm.nih.gov/226119	0.0347	1	2
8567624	https://pubmed.ncbi.nlm.nih.gov/8567624	0.0347	1	2
16392800	https://pubmed.ncbi.nlm.nih.gov/16392800	0.0347	1	2
28832133	https://pubmed.ncbi.nlm.nih.gov/28832133	0.0347	1	2
6317688	https://pubmed.ncbi.nlm.nih.gov/6317688	0.0347	1	2
7011797	https://pubmed.ncbi.nlm.nih.gov/7011797	0.0347	1	2
7009588	https://pubmed.ncbi.nlm.nih.gov/7009588	0.0347	1	2
7004491	https://pubmed.ncbi.nlm.nih.gov/7004491	0.0347	1	2
16023116	https://pubmed.ncbi.nlm.nih.gov/16023116	0.0347	1	2
22636776	https://pubmed.ncbi.nlm.nih.gov/22636776	0.0347	1	2
3897202	https://pubmed.ncbi.nlm.nih.gov/3897202	0.0347	1	2
3510672	https://pubmed.ncbi.nlm.nih.gov/3510672	0.0347	1	2
25097238	https://pubmed.ncbi.nlm.nih.gov/25097238	0.0347	1	2
23335413	https://pubmed.ncbi.nlm.nih.gov/23335413	0.0347	1	2
16849787	https://pubmed.ncbi.nlm.nih.gov/16849787	0.0347	1	2
8181719	https://pubmed.ncbi.nlm.nih.gov/8181719	0.0347	1	2
1286664	https://pubmed.ncbi.nlm.nih.gov/1286664	0.0347	1	2
8633880	https://pubmed.ncbi.nlm.nih.gov/8633880	0.0347	1	2
9251207	https://pubmed.ncbi.nlm.nih.gov/9251207	0.0347	1	2
16123130	https://pubmed.ncbi.nlm.nih.gov/16123130	0.0347	1	2
12835924	https://pubmed.ncbi.nlm.nih.gov/12835924	0.0347	1	2
18391462	https://pubmed.ncbi.nlm.nih.gov/18391462	0.0347	1	2
3905769	https://pubmed.ncbi.nlm.nih.gov/3905769	0.0347	1	2
10783387	https://pubmed.ncbi.nlm.nih.gov/10783387	0.0347	1	2
9485446	https://pubmed.ncbi.nlm.nih.gov/9485446	0.0347	1	2
10795682	https://pubmed.ncbi.nlm.nih.gov/10795682	0.0347	1	2
18458828	https://pubmed.ncbi.nlm.nih.gov/18458828	0.0347	1	2
6767681	https://pubmed.ncbi.nlm.nih.gov/6767681	0.0347	1	2
14500464	https://pubmed.ncbi.nlm.nih.gov/14500464	0.0347	1	2
11705922	https://pubmed.ncbi.nlm.nih.gov/11705922	0.0347	1	2
7836317	https://pubmed.ncbi.nlm.nih.gov/7836317	0.0347	1	2
1556085	https://pubmed.ncbi.nlm.nih.gov/1556085	0.0347	1	2
17027337	https://pubmed.ncbi.nlm.nih.gov/17027337	0.0347	1	2
19241138	https://pubmed.ncbi.nlm.nih.gov/19241138	0.0347	1	2
21148420	https://pubmed.ncbi.nlm.nih.gov/21148420	0.0347	1	2
8736539	https://pubmed.ncbi.nlm.nih.gov/8736539	0.0347	1	2
3908445	https://pubmed.ncbi.nlm.nih.gov/3908445	0.0347	1	2
6300835	https://pubmed.ncbi.nlm.nih.gov/6300835	0.0347	1	2
2992959	https://pubmed.ncbi.nlm.nih.gov/2992959	0.0347	1	2
8932712	https://pubmed.ncbi.nlm.nih.gov/8932712	0.0347	1	2
12486059	https://pubmed.ncbi.nlm.nih.gov/12486059	0.0347	1	2
10585860	https://pubmed.ncbi.nlm.nih.gov/10585860	0.0347	1	2
9202458	https://pubmed.ncbi.nlm.nih.gov/9202458	0.0347	1	2
19116142	https://pubmed.ncbi.nlm.nih.gov/19116142	0.0347	1	2
10589714	https://pubmed.ncbi.nlm.nih.gov/10589714	0.0347	1	2
9020582	https://pubmed.ncbi.nlm.nih.gov/9020582	0.0347	1	2
9421904	https://pubmed.ncbi.nlm.nih.gov/9421904	0.0347	1	2
17142397	https://pubmed.ncbi.nlm.nih.gov/17142397	0.0347	1	2
3112144	https://pubmed.ncbi.nlm.nih.gov/3112144	0.0347	1	2
2254241	https://pubmed.ncbi.nlm.nih.gov/2254241	0.0347	1	2
2982786	https://pubmed.ncbi.nlm.nih.gov/2982786	0.0347	1	2
6329757	https://pubmed.ncbi.nlm.nih.gov/6329757	0.0347	1	2
2861202	https://pubmed.ncbi.nlm.nih.gov/2861202	0.0347	1	2
20505668	https://pubmed.ncbi.nlm.nih.gov/20505668	0.0347	1	2
6385963	https://pubmed.ncbi.nlm.nih.gov/6385963	0.0347	1	2
16362493	https://pubmed.ncbi.nlm.nih.gov/16362493	0.0347	1	2
6389540	https://pubmed.ncbi.nlm.nih.gov/6389540	0.0347	1	2
6104620	https://pubmed.ncbi.nlm.nih.gov/6104620	0.0347	1	2
8501045	https://pubmed.ncbi.nlm.nih.gov/8501045	0.0347	1	2
6207018	https://pubmed.ncbi.nlm.nih.gov/6207018	0.0347	1	2
1375912	https://pubmed.ncbi.nlm.nih.gov/1375912	0.0347	1	2
21222452	https://pubmed.ncbi.nlm.nih.gov/21222452	0.0347	1	2
17445774	https://pubmed.ncbi.nlm.nih.gov/17445774	0.0347	1	2
18936095	https://pubmed.ncbi.nlm.nih.gov/18936095	0.0347	1	2
773698	https://pubmed.ncbi.nlm.nih.gov/773698	0.0347	1	2
320036	https://pubmed.ncbi.nlm.nih.gov/320036	0.0347	1	2
7932718	https://pubmed.ncbi.nlm.nih.gov/7932718	0.0347	1	2
4595567	https://pubmed.ncbi.nlm.nih.gov/4595567	0.0347	1	2
16337596	https://pubmed.ncbi.nlm.nih.gov/16337596	0.0347	1	2
17070545	https://pubmed.ncbi.nlm.nih.gov/17070545	0.0347	1	2
29686090	https://pubmed.ncbi.nlm.nih.gov/29686090	0.0347	1	2
4573678	https://pubmed.ncbi.nlm.nih.gov/4573678	0.0347	1	2
10747797	https://pubmed.ncbi.nlm.nih.gov/10747797	0.0347	1	2
361431	https://pubmed.ncbi.nlm.nih.gov/361431	0.0347	1	2
8123703	https://pubmed.ncbi.nlm.nih.gov/8123703	0.0347	1	2
10625623	https://pubmed.ncbi.nlm.nih.gov/10625623	0.0347	1	2
4567331	https://pubmed.ncbi.nlm.nih.gov/4567331	0.0347	1	2
800342	https://pubmed.ncbi.nlm.nih.gov/800342	0.0347	1	2
9515737	https://pubmed.ncbi.nlm.nih.gov/9515737	0.0347	1	2
16292341	https://pubmed.ncbi.nlm.nih.gov/16292341	0.0347	1	2
17932030	https://pubmed.ncbi.nlm.nih.gov/17932030	0.0347	1	2
8631789	https://pubmed.ncbi.nlm.nih.gov/8631789	0.0347	1	2
7038378	https://pubmed.ncbi.nlm.nih.gov/7038378	0.0347	1	2
14727089	https://pubmed.ncbi.nlm.nih.gov/14727089	0.0364	3	41
14731270	https://pubmed.ncbi.nlm.nih.gov/14731270	0.0367	2	17
17463081	https://pubmed.ncbi.nlm.nih.gov/17463081	0.0367	2	17
21873635	https://pubmed.ncbi.nlm.nih.gov/21873635	0.0371	45	2079
19402753	https://pubmed.ncbi.nlm.nih.gov/19402753	0.0412	5	107
17309111	https://pubmed.ncbi.nlm.nih.gov/17309111	0.0473	9	269
11985624	https://pubmed.ncbi.nlm.nih.gov/11985624	0.0491	2	20
