organism,id1,id2,coexpression
511145,b3198,b4029,196
511145,b3198,b4234,86
511145,b3198,b3205,130
511145,b3198,b3552,134
511145,b3198,b4226,85
511145,b3198,b3703,134
511145,b3198,b3966,58
511145,b3198,b3203,125
511145,b3198,b3912,167
511145,b3198,b3266,76
511145,b3198,b4005,56
511145,b3199,b3802,56
511145,b3199,b3783,144
511145,b3199,b4226,86
511145,b3199,b3816,55
511145,b3199,b4311,53
511145,b3199,b3283,195
511145,b3199,b3388,149
511145,b3199,b4259,139
511145,b3199,b3203,141
511145,b3199,b3806,90
511145,b3199,b4371,56
511145,b3199,b3390,166
511145,b3199,b3648,325
511145,b3199,b3613,56
511145,b3199,b3288,200
511145,b3199,b3201,327
511145,b3199,b3792,56
511145,b3199,b3804,76
511145,b3199,b3257,57
511145,b3199,b3838,107
511145,b3199,b3282,86
511145,b3199,b3702,200
511145,b3199,b3202,178
511145,b3199,b3981,57
511145,b3199,b3424,56
511145,b3199,b4234,98
511145,b3199,b3250,57
511145,b3199,b3205,133
511145,b3199,b3793,56
511145,b3199,b3844,98
511145,b3199,b4025,86
511145,b3199,b3632,86
511145,b3199,b3389,193
511145,b3199,b4176,56
511145,b3199,b3472,87
511145,b3199,b4261,111
511145,b3199,b3619,153
511145,b3199,b3287,296
511145,b3199,b4373,86
511145,b3199,b4160,100
511145,b3199,b3875,53
511145,b3199,b3967,54
511145,b3199,b3210,51
511145,b3199,b3742,148
511145,b3199,b3780,125
511145,b3199,b3249,56
511145,b3199,b4262,58
511145,b3199,b3649,183
511145,b3199,b3200,514
511145,b3200,b3803,86
511145,b3200,b3649,125
511145,b3200,b3875,56
511145,b3200,b3349,98
511145,b3200,b3705,58
511145,b3200,b3229,80
511145,b3200,b3619,148
511145,b3200,b4172,98
511145,b3200,b4261,139
511145,b3200,b3205,201
511145,b3200,b3844,98
511145,b3200,b4311,56
511145,b3200,b3388,131
511145,b3200,b3865,58
511145,b3200,b3347,248
511145,b3200,b3802,56
511145,b3200,b3228,57
511145,b3200,b3287,146
511145,b3200,b3204,134
511145,b3200,b3202,351
511145,b3200,b3261,58
511145,b3200,b3201,592
511145,b3200,b3346,148
511145,b3200,b3838,106
511145,b3200,b3203,141
511145,b3200,b4041,132
511145,b3201,b3202,121
511145,b3201,b4403,59
511145,b3201,b3294,57
511145,b3201,b3983,56
511145,b3201,b4174,173
511145,b3201,b3648,98
511145,b3201,b3204,139
511145,b3201,b3287,95
511145,b3201,b3608,166
511145,b3201,b3313,56
511145,b3201,b3947,58
511145,b3201,b3251,85
511145,b3201,b3303,56
511145,b3201,b3314,56
511145,b3201,b3205,134
511145,b3201,b4019,155
511145,b3201,b3388,144
511145,b3201,b3347,123
511145,b3201,b3349,56
511145,b3201,b3987,125
511145,b3201,b3780,145
511145,b3201,b3649,63
511145,b3201,b3297,58
511145,b3201,b3464,85
511145,b3201,b3389,98
511145,b3201,b4261,66
511145,b3201,b3456,58
511145,b3201,b4058,56
511145,b3201,b3619,134
511145,b3202,b4172,66
511145,b3202,b3428,65
511145,b3202,b3357,88
511145,b3202,b3432,94
511145,b3202,b3431,89
511145,b3202,b4112,73
511145,b3202,b3205,213
511145,b3202,b4025,85
511145,b3202,b3811,170
511145,b3202,b3204,152
511145,b3202,b3206,56
511145,b3202,b4399,59
511145,b3202,b3947,53
511145,b3202,b4003,56
511145,b3202,b3997,110
511145,b3202,b3203,346
511145,b3202,b3650,58
511145,b3202,b3430,86
511145,b3203,b3309,58
511145,b3203,b3616,96
511145,b3203,b3305,58
511145,b3203,b3919,82
511145,b3203,b3231,57
511145,b3203,b3319,57
511145,b3203,b3429,152
511145,b3203,b3839,89
511145,b3203,b4203,57
511145,b3203,b3205,359
511145,b3203,b3235,58
511145,b3203,b3234,58
511145,b3203,b3298,58
511145,b3203,b3311,56
511145,b3203,b3204,604
511145,b3203,b3301,58
511145,b3203,b3980,58
511145,b3203,b3313,56
511145,b3203,b3706,57
511145,b3203,b4179,98
511145,b3203,b3321,58
511145,b3203,b3637,58
511145,b3203,b3312,57
511145,b3203,b3303,57
511145,b3203,b3495,206
511145,b3203,b3230,58
511145,b3203,b3304,56
511145,b3203,b3936,82
511145,b3203,b3339,58
511145,b3203,b3946,57
511145,b3203,b3983,56
511145,b3203,b4000,135
511145,b3203,b3308,58
511145,b3203,b3294,58
511145,b3203,b3461,56
511145,b3203,b3320,58
511145,b3204,b3206,127
511145,b3204,b3836,97
511145,b3204,b3807,56
511145,b3204,b3205,538
511145,b3204,b3599,53
511145,b3204,b3235,57
511145,b3204,b3234,57
511145,b3205,b3620,98
511145,b3205,b3887,72
511145,b3205,b3935,81
511145,b3205,b3385,164
511145,b3205,b3357,56
511145,b3205,b3967,98
511145,b3205,b3730,54
511145,b3205,b3780,98
511145,b3205,b3389,97
511145,b3205,b3919,89
511145,b3205,b3650,58
511145,b3205,b4234,60
511145,b3205,b3783,98
511145,b3205,b4041,58
511145,b3205,b3956,123
511145,b3205,b3648,57
511145,b3205,b4373,56
511145,b3205,b3608,56
511145,b3205,b3206,213
511145,b3205,b4161,124
511145,b3205,b3639,54
511145,b3206,b4373,58
511145,b3206,b4234,56
511145,b3207,b3923,74
511145,b3207,b3673,72
511145,b3207,b3287,111
511145,b3207,b4167,57
511145,b3207,b3404,96
511145,b3207,b3252,42
511145,b3207,b4179,55
511145,b3207,b4025,57
511145,b3207,b4017,56
511145,b3207,b3421,170
511145,b3207,b4385,55
511145,b3207,b3835,58
511145,b3207,b3754,55
511145,b3207,b3407,59
511145,b3207,b3289,57
511145,b3207,b4031,55
511145,b3207,b3368,55
511145,b3207,b3987,58
511145,b3207,b4337,55
511145,b3207,b4328,56
511145,b3207,b3596,56
511145,b3207,b3523,55
511145,b3207,b3428,58
511145,b3207,b4111,55
511145,b3207,b4242,56
511145,b3207,b3878,42
511145,b3207,b3896,56
511145,b3207,b3469,77
511145,b3207,b4226,144
511145,b3207,b4399,96
511145,b3207,b3536,54
511145,b3207,b3911,96
511145,b3207,b3295,56
511145,b3207,b3530,59
511145,b3207,b3710,74
511145,b3207,b4078,56
511145,b3207,b4082,91
511145,b3207,b3863,73
511145,b3207,b3539,54
511145,b3207,b4396,86
511145,b3207,b4062,82
511145,b3207,b4301,72
511145,b3207,b3417,58
511145,b3207,b4319,59
511145,b3207,b3662,55
511145,b3207,b3625,49
511145,b3207,b4170,54
511145,b3207,b3648,56
511145,b3207,b3709,54
511145,b3207,b4003,59
511145,b3207,b3656,42
511145,b3207,b4332,55
511145,b3207,b3359,120
511145,b3207,b4326,57
511145,b3207,b4347,98
511145,b3207,b3473,55
511145,b3207,b3659,55
511145,b3207,b3357,58
511145,b3207,b4279,55
511145,b3207,b3988,55
511145,b3207,b3992,54
511145,b3207,b4063,110
511145,b3207,b3224,55
511145,b3207,b4112,96
511145,b3208,b3264,44
511145,b3208,b3967,56
511145,b3208,b3765,72
511145,b3208,b3249,60
511145,b3208,b3462,57
511145,b3208,b3271,58
511145,b3208,b4544,54
511145,b3208,b4233,56
511145,b3208,b4389,55
511145,b3208,b3828,57
511145,b3208,b3961,57
511145,b3208,b3613,56
511145,b3208,b3972,58
511145,b3208,b4052,56
511145,b3208,b4169,55
511145,b3208,b3743,56
511145,b3208,b4053,53
511145,b3208,b3251,57
511145,b3208,b3401,57
511145,b3208,b3639,56
511145,b3208,b3495,56
511145,b3208,b4398,54
511145,b3208,b3323,52
511145,b3208,b3650,57
511145,b3208,b3250,72
511145,b3208,b3463,57
511145,b3208,b3940,57
511145,b3208,b3652,72
511145,b3208,b3508,58
511145,b3208,b4258,57
511145,b3208,b3912,54
511145,b3208,b3614,56
511145,b3208,b3461,57
511145,b3209,b3957,60
511145,b3209,b3210,56
511145,b3209,b4399,55
511145,b3209,b4154,58
511145,b3209,b3807,58
511145,b3209,b3498,57
511145,b3209,b3731,74
511145,b3209,b3234,59
511145,b3210,b3462,55
511145,b3210,b3231,58
511145,b3210,b3395,114
511145,b3210,b4154,56
511145,b3210,b4004,57
511145,b3210,b3506,53
511145,b3210,b3235,47
511145,b3210,b3233,56
511145,b3210,b3925,56
511145,b3210,b4263,56
511145,b3210,b4472,56
511145,b3210,b3354,56
511145,b3210,b4355,58
511145,b3210,b3608,54
511145,b3210,b3513,57
511145,b3210,b3959,75
511145,b3210,b4147,57
511145,b3210,b3236,57
511145,b3210,b3973,45
511145,b3210,b4466,58
511145,b3210,b4398,57
511145,b3210,b3726,57
511145,b3210,b3965,55
511145,b3210,b4170,58
511145,b3210,b3406,57
511145,b3210,b4003,45
511145,b3210,b3963,55
511145,b3210,b3405,57
511145,b3210,b4079,58
511145,b3210,b3327,75
511145,b3210,b4206,98
511145,b3210,b4221,56
511145,b3210,b3996,59
511145,b3210,b3961,58
511145,b3210,b4113,57
511145,b3210,b3234,47
511145,b3210,b3391,141
511145,b3210,b3802,42
511145,b3210,b4313,53
511145,b3210,b4046,53
511145,b3210,b3642,56
511145,b3210,b3947,56
511145,b3210,b3326,73
511145,b3210,b3394,125
511145,b3210,b3303,57
511145,b3210,b3724,53
511145,b3210,b4401,57
511145,b3210,b4143,55
511145,b3210,b3463,56
511145,b3210,b3323,55
511145,b3210,b3868,57
511145,b3210,b3461,59
511145,b3210,b3289,53
511145,b3210,b3912,57
511145,b3210,b3894,58
511145,b3210,b3997,56
511145,b3212,b3870,501
511145,b3212,b4203,157
511145,b3212,b3424,107
511145,b3212,b3253,58
511145,b3212,b4138,60
511145,b3212,b3340,58
511145,b3212,b3256,132
511145,b3212,b3671,446
511145,b3212,b3526,55
511145,b3212,b3847,51
511145,b3212,b4298,163
511145,b3212,b3469,73
511145,b3212,b3366,167
511145,b3212,b4019,139
511145,b3212,b3725,58
511145,b3212,b4069,124
511145,b3212,b3455,167
511145,b3212,b3341,125
511145,b3212,b3432,122
511145,b3212,b3869,144
511145,b3212,b3426,165
511145,b3212,b3941,57
511145,b3212,b3213,821
511145,b3212,b3428,63
511145,b3212,b3456,207
511145,b3212,b4481,57
511145,b3212,b4143,56
511145,b3212,b3384,56
511145,b3212,b3370,42
511145,b3212,b3940,57
511145,b3212,b3571,57
511145,b3212,b3339,59
511145,b3212,b3416,58
511145,b3212,b3835,180
511145,b3212,b3830,58
511145,b3212,b3323,57
511145,b3212,b3771,438
511145,b3212,b3430,58
511145,b3212,b4024,143
511145,b3212,b3289,56
511145,b3212,b4122,219
511145,b3212,b3956,679
511145,b3212,b3868,170
511145,b3212,b3588,53
511145,b3212,b3461,57
511145,b3212,b4040,59
511145,b3212,b3997,57
511145,b3212,b4218,496
511145,b3212,b4031,73
511145,b3212,b4572,60
511145,b3212,b4153,169
511145,b3212,b4232,99
511145,b3212,b3774,131
511145,b3212,b3605,72
511145,b3212,b3281,57
511145,b3212,b3829,121
511145,b3212,b3454,104
511145,b3212,b3502,50
511145,b3212,b3883,55
511145,b3212,b3639,58
511145,b3212,b3225,163
511145,b3212,b3916,57
511145,b3212,b3374,55
511145,b3212,b4211,56
511145,b3212,b3734,116
511145,b3212,b4004,170
511145,b3212,b4173,99
511145,b3212,b3573,56
511145,b3212,b3699,57
511145,b3212,b3839,58
511145,b3212,b3385,58
511145,b3212,b4395,58
511145,b3212,b3388,42
511145,b3212,b4065,167
511145,b3212,b3733,140
511145,b3212,b3359,57
511145,b3212,b4123,60
511145,b3212,b3926,57
511145,b3212,b3433,409
511145,b3212,b3958,101
511145,b3212,b3357,133
511145,b3212,b3846,57
511145,b3212,b4190,73
511145,b3212,b3752,55
511145,b3212,b3994,129
511145,b3212,b3919,56
511145,b3212,b4154,147
511145,b3212,b4141,42
511145,b3212,b3992,98
511145,b3212,b3590,57
511145,b3212,b4056,72
511145,b3212,b3236,98
511145,b3212,b3946,110
511145,b3212,b4239,57
511145,b3212,b4085,73
511145,b3212,b4054,50
511145,b3212,b3390,58
511145,b3212,b4005,100
511145,b3212,b3648,53
511145,b3212,b3735,186
511145,b3212,b3460,68
511145,b3212,b4139,92
511145,b3212,b3960,108
511145,b3212,b3350,56
511145,b3212,b3612,57
511145,b3212,b3386,73
511145,b3212,b3980,59
511145,b3212,b4156,42
511145,b3212,b3927,73
511145,b3212,b4132,42
511145,b3212,b3690,79
511145,b3212,b4297,396
511145,b3212,b4192,75
511145,b3212,b3313,58
511145,b3212,b3530,56
511145,b3212,b3608,72
511145,b3212,b3295,57
511145,b3212,b3493,121
511145,b3212,b3863,63
511145,b3212,b4051,58
511145,b3212,b3959,99
511145,b3212,b4109,223
511145,b3212,b3991,163
511145,b3212,b4245,100
511145,b3212,b4301,73
511145,b3212,b3417,63
511145,b3212,b3321,56
511145,b3212,b4147,53
511145,b3212,b3414,59
511145,b3212,b3729,73
511145,b3212,b3458,98
511145,b3212,b4115,42
511145,b3213,b3870,114
511145,b3213,b3844,57
511145,b3213,b3770,58
511145,b3213,b4019,99
511145,b3213,b3617,57
511145,b3213,b4123,56
511145,b3213,b3433,232
511145,b3213,b3869,97
511145,b3213,b3846,57
511145,b3213,b3670,53
511145,b3213,b3236,55
511145,b3213,b3771,120
511145,b3213,b4024,96
511145,b3213,b3732,108
511145,b3213,b3868,53
511145,b3213,b3960,91
511145,b3213,b4306,248
511145,b3213,b3774,86
511145,b3213,b3772,57
511145,b3213,b3829,111
511145,b3213,b3414,58
511145,b3214,b3215,133
511145,b3215,b3216,138
511145,b3215,b3629,72
511145,b3215,b3331,85
511145,b3215,b4306,56
511145,b3215,b4566,57
511145,b3216,b4182,58
511145,b3216,b4307,57
511145,b3216,b3219,128
511145,b3216,b3388,58
511145,b3216,b3826,50
511145,b3219,b4307,42
511145,b3219,b4566,56
511145,b3219,b3330,53
511145,b3219,b3525,56
511145,b3219,b3388,56
511145,b3219,b4349,57
511145,b3219,b3338,56
511145,b3219,b4385,57
511145,b3219,b3329,53
511145,b3220,b3262,78
511145,b3221,b4310,133
511145,b3221,b4266,56
511145,b3221,b3224,141
511145,b3221,b4406,182
511145,b3221,b3222,204
511145,b3221,b3223,111
511145,b3221,b3225,300
511145,b3222,b4033,58
511145,b3222,b3786,56
511145,b3222,b3225,300
511145,b3222,b3729,56
511145,b3222,b3223,317
511145,b3222,b3224,131
511145,b3222,b3998,55
511145,b3222,b4555,59
511145,b3223,b3605,145
511145,b3223,b4033,96
511145,b3223,b4310,56
511145,b3223,b3225,343
511145,b3223,b3226,52
511145,b3223,b3224,200
511145,b3223,b4240,96
511145,b3223,b4311,97
511145,b3223,b4298,58
511145,b3224,b4555,55
511145,b3224,b4174,42
511145,b3224,b3242,56
511145,b3224,b3521,58
511145,b3224,b4175,42
511145,b3224,b3630,55
511145,b3224,b4115,57
511145,b3224,b3225,593
511145,b3224,b3518,55
511145,b3224,b4310,75
511145,b3224,b4093,53
511145,b3224,b4077,56
511145,b3224,b4311,111
511145,b3224,b3409,58
511145,b3224,b4280,75
511145,b3224,b4112,54
511145,b3224,b4242,54
511145,b3224,b3496,57
511145,b3224,b4130,57
511145,b3224,b4208,53
511145,b3224,b3846,102
511145,b3225,b4279,99
511145,b3225,b3941,103
511145,b3225,b3919,42
511145,b3225,b4266,100
511145,b3225,b3553,116
511145,b3225,b3317,107
511145,b3225,b3730,111
511145,b3225,b3433,122
511145,b3225,b3234,73
511145,b3225,b3235,73
511145,b3225,b4311,188
511145,b3225,b3666,165
511145,b3225,b4478,221
511145,b3225,b4069,134
511145,b3225,b4249,100
511145,b3225,b4280,97
511145,b3225,b3253,110
511145,b3225,b4240,303
511145,b3225,b3479,43
511145,b3225,b3671,75
511145,b3225,b4374,58
511145,b3225,b3707,201
511145,b3225,b4051,110
511145,b3225,b3729,58
511145,b3225,b4089,57
511145,b3225,b4059,167
511145,b3225,b4297,74
511145,b3225,b4053,107
511145,b3225,b3701,149
511145,b3225,b3332,53
511145,b3225,b3605,133
511145,b3225,b3281,58
511145,b3225,b3874,165
511145,b3225,b3774,80
511145,b3225,b4322,125
511145,b3225,b3298,78
511145,b3225,b4177,73
511145,b3225,b3331,58
511145,b3225,b3691,165
511145,b3225,b3588,142
511145,b3225,b3960,110
511145,b3225,b3289,74
511145,b3225,b3708,189
511145,b3225,b4005,75
511145,b3225,b3667,165
511145,b3225,b3497,58
511145,b3225,b3809,57
511145,b3225,b3940,129
511145,b3225,b4239,201
511145,b3225,b3901,244
511145,b3225,b4143,56
511145,b3225,b3628,57
511145,b3225,b4006,58
511145,b3225,b4356,165
511145,b3225,b3364,168
511145,b3226,b3660,53
511145,b3226,b3819,56
511145,b3226,b3529,56
511145,b3226,b3438,66
511145,b3226,b4396,57
511145,b3226,b4474,56
511145,b3226,b4191,87
511145,b3226,b4322,53
511145,b3227,b4123,55
511145,b3227,b3333,176
511145,b3227,b4154,56
511145,b3227,b4138,55
511145,b3227,b3382,91
511145,b3227,b4002,85
511145,b3228,b3704,129
511145,b3228,b3261,58
511145,b3228,b3736,124
511145,b3228,b3981,142
511145,b3228,b3844,98
511145,b3228,b3250,87
511145,b3228,b3611,86
511145,b3228,b4200,84
511145,b3228,b4129,58
511145,b3228,b3838,189
511145,b3228,b3498,56
511145,b3228,b3738,98
511145,b3228,b3985,80
511145,b3228,b3230,189
511145,b3228,b3740,58
511145,b3228,b4259,57
511145,b3228,b3810,99
511145,b3228,b3289,56
511145,b3228,b3783,141
511145,b3228,b3294,98
511145,b3228,b3731,111
511145,b3228,b3465,56
511145,b3228,b3737,95
511145,b3228,b4262,56
511145,b3228,b3833,125
511145,b3228,b4160,57
511145,b3228,b3349,111
511145,b3228,b3229,700
511145,b3228,b3637,139
511145,b3228,b3231,140
511145,b3228,b4261,56
511145,b3228,b3259,58
511145,b3229,b4175,100
511145,b3229,b3835,57
511145,b3229,b3230,286
511145,b3229,b3740,57
511145,b3229,b4006,59
511145,b3229,b3304,511
511145,b3229,b3732,160
511145,b3229,b4202,179
511145,b3229,b4171,58
511145,b3229,b4143,121
511145,b3229,b4200,194
511145,b3229,b4391,58
511145,b3229,b3236,158
511145,b3229,b3261,56
511145,b3229,b3606,53
511145,b3229,b3984,192
511145,b3229,b3997,73
511145,b3229,b4260,277
511145,b3229,b3983,208
511145,b3229,b3302,281
511145,b3229,b3609,119
511145,b3229,b3783,163
511145,b3229,b4258,73
511145,b3229,b3308,405
511145,b3229,b3352,58
511145,b3229,b3982,154
511145,b3229,b3306,226
511145,b3229,b4005,57
511145,b3229,b3648,163
511145,b3229,b4174,54
511145,b3229,b3289,64
511145,b3229,b4170,57
511145,b3229,b3497,58
511145,b3229,b3735,126
511145,b3229,b3320,301
511145,b3229,b4177,208
511145,b3229,b4040,47
511145,b3229,b3882,53
511145,b3229,b3530,72
511145,b3229,b3311,217
511145,b3229,b3298,233
511145,b3229,b3315,240
511145,b3229,b3295,139
511145,b3229,b3301,214
511145,b3229,b3836,96
511145,b3229,b4167,121
511145,b3229,b3610,175
511145,b3229,b3871,142
511145,b3229,b3980,151
511145,b3229,b3833,202
511145,b3229,b4262,56
511145,b3229,b3701,107
511145,b3229,b3706,53
511145,b3229,b4168,56
511145,b3229,b3313,325
511145,b3229,b3310,176
511145,b3229,b4147,443
511145,b3229,b4179,57
511145,b3229,b3321,163
511145,b3229,b3831,253
511145,b3229,b4161,56
511145,b3229,b3251,125
511145,b3229,b4025,78
511145,b3229,b3916,122
511145,b3229,b3316,445
511145,b3229,b4051,59
511145,b3229,b3312,403
511145,b3229,b3303,504
511145,b3229,b3640,145
511145,b3229,b3314,455
511145,b3229,b3340,221
511145,b3229,b3318,218
511145,b3229,b3985,324
511145,b3229,b4162,123
511145,b3229,b3839,55
511145,b3229,b4129,129
511145,b3229,b3296,297
511145,b3229,b3498,58
511145,b3229,b3738,249
511145,b3229,b3770,58
511145,b3229,b3412,57
511145,b3229,b3961,85
511145,b3229,b3844,145
511145,b3229,b3397,59
511145,b3229,b3870,55
511145,b3229,b3611,42
511145,b3229,b3734,138
511145,b3229,b4203,151
511145,b3229,b3260,98
511145,b3229,b3736,128
511145,b3229,b3981,180
511145,b3229,b3731,55
511145,b3229,b4226,131
511145,b3229,b3642,97
511145,b3229,b3847,104
511145,b3229,b3962,73
511145,b3229,b3834,84
511145,b3229,b3235,57
511145,b3229,b3234,57
511145,b3229,b3349,129
511145,b3229,b3309,127
511145,b3229,b3357,127
511145,b3229,b3781,190
511145,b3229,b4160,57
511145,b3229,b3813,56
511145,b3229,b3317,312
511145,b3229,b3500,73
511145,b3229,b3305,405
511145,b3229,b3649,177
511145,b3229,b4180,56
511145,b3229,b3297,289
511145,b3229,b3987,141
511145,b3229,b3249,56
511145,b3229,b3926,56
511145,b3229,b3780,130
511145,b3229,b3341,335
511145,b3229,b3231,267
511145,b3229,b4172,98
511145,b3229,b4261,55
511145,b3229,b3988,140
511145,b3229,b3590,242
511145,b3229,b3319,311
511145,b3229,b3560,192
511145,b3229,b4233,74
511145,b3229,b3641,66
511145,b3229,b3619,201
511145,b3229,b3307,209
511145,b3229,b3342,290
511145,b3229,b3636,175
511145,b3229,b3300,153
511145,b3230,b3301,949
511145,b3230,b3863,58
511145,b3230,b3493,211
511145,b3230,b3287,117
511145,b3230,b3311,911
511145,b3230,b3295,737
511145,b3230,b3315,954
511145,b3230,b3298,871
511145,b3230,b3706,75
511145,b3230,b4059,468
511145,b3230,b3313,925
511145,b3230,b3980,644
511145,b3230,b4378,59
511145,b3230,b3871,755
511145,b3230,b3251,201
511145,b3230,b3729,59
511145,b3230,b3637,912
511145,b3230,b4467,58
511145,b3230,b3310,863
511145,b3230,b3321,964
511145,b3230,b3414,74
511145,b3230,b4179,56
511145,b3230,b4483,59
511145,b3230,b4147,522
511145,b3230,b3639,152
511145,b3230,b3640,203
511145,b3230,b3316,937
511145,b3230,b3299,498
511145,b3230,b3303,952
511145,b3230,b3312,908
511145,b3230,b3304,856
511145,b3230,b4006,209
511145,b3230,b4202,911
511145,b3230,b3732,489
511145,b3230,b4175,205
511145,b3230,b3830,157
511145,b3230,b3559,162
511145,b3230,b3704,721
511145,b3230,b4557,340
511145,b3230,b4391,74
511145,b3230,b3339,600
511145,b3230,b3984,895
511145,b3230,b3261,735
511145,b3230,b3936,577
511145,b3230,b4143,98
511145,b3230,b3384,152
511145,b3230,b4200,959
511145,b3230,b3463,59
511145,b3230,b3352,74
511145,b3230,b3294,972
511145,b3230,b3308,870
511145,b3230,b3406,56
511145,b3230,b4258,280
511145,b3230,b3783,200
511145,b3230,b3247,58
511145,b3230,b3982,331
511145,b3230,b3983,890
511145,b3230,b4260,59
511145,b3230,b3997,169
511145,b3230,b3737,322
511145,b3230,b3302,765
511145,b3230,b4177,175
511145,b3230,b3320,957
511145,b3230,b3735,524
511145,b3230,b4022,64
511145,b3230,b4040,110
511145,b3230,b3461,73
511145,b3230,b3289,97
511145,b3230,b3390,237
511145,b3230,b3648,128
511145,b3230,b3651,58
511145,b3230,b4005,128
511145,b3230,b3306,856
511145,b3230,b3497,117
511145,b3230,b3965,73
511145,b3230,b4142,125
511145,b3230,b3986,921
511145,b3230,b3781,115
511145,b3230,b3527,163
511145,b3230,b3846,168
511145,b3230,b3730,98
511145,b3230,b3349,226
511145,b3230,b3309,833
511145,b3230,b3780,175
511145,b3230,b3926,56
511145,b3230,b3987,610
511145,b3230,b3341,859
511145,b3230,b3739,177
511145,b3230,b3317,967
511145,b3230,b3297,916
511145,b3230,b4180,58
511145,b3230,b3649,231
511145,b3230,b3305,928
511145,b3230,b4481,56
511145,b3230,b3464,54
511145,b3230,b4137,96
511145,b3230,b3590,249
511145,b3230,b3556,109
511145,b3230,b3988,290
511145,b3230,b3807,73
511145,b3230,b3231,996
511145,b3230,b3919,73
511145,b3230,b3300,722
511145,b3230,b3636,837
511145,b3230,b3342,920
511145,b3230,b3560,159
511145,b3230,b3319,960
511145,b3230,b4058,56
511145,b3230,b4201,844
511145,b3230,b3705,824
511145,b3230,b3307,849
511145,b3230,b3805,447
511145,b3230,b3908,274
511145,b3230,b3641,185
511145,b3230,b3699,96
511145,b3230,b3738,477
511145,b3230,b3296,908
511145,b3230,b4129,205
511145,b3230,b3282,57
511145,b3230,b4506,138
511145,b3230,b3985,899
511145,b3230,b3318,890
511145,b3230,b4173,58
511145,b3230,b3340,729
511145,b3230,b3314,916
511145,b3230,b4375,254
511145,b3230,b3256,507
511145,b3230,b3232,72
511145,b3230,b3981,320
511145,b3230,b3736,524
511145,b3230,b3260,580
511145,b3230,b3255,349
511145,b3230,b3844,191
511145,b3230,b4203,911
511145,b3230,b3611,188
511145,b3230,b3734,624
511145,b3230,b3733,370
511145,b3230,b3731,310
511145,b3230,b3366,170
511145,b3230,b3703,772
511145,b3230,b3741,244
511145,b3230,b4226,345
511145,b3230,b3465,117
511145,b3230,b4118,59
511145,b3230,b3234,58
511145,b3230,b3235,58
511145,b3230,b3865,79
511145,b3230,b3388,106
511145,b3230,b3347,127
511145,b3230,b3842,57
511145,b3231,b3611,201
511145,b3231,b3734,741
511145,b3231,b4203,869
511145,b3231,b3397,59
511145,b3231,b3870,134
511145,b3231,b3255,466
511145,b3231,b3736,750
511145,b3231,b3260,505
511145,b3231,b3981,316
511145,b3231,b3232,58
511145,b3231,b3363,59
511145,b3231,b4052,56
511145,b3231,b4375,236
511145,b3231,b3256,344
511145,b3231,b3340,923
511145,b3231,b4173,57
511145,b3231,b3314,983
511145,b3231,b3985,977
511145,b3231,b3318,986
511145,b3231,b4506,375
511145,b3231,b4129,220
511145,b3231,b3699,56
511145,b3231,b3738,552
511145,b3231,b3296,984
511145,b3231,b3235,60
511145,b3231,b3234,60
511145,b3231,b3865,59
511145,b3231,b3465,117
511145,b3231,b3642,141
511145,b3231,b4226,569
511145,b3231,b3741,174
511145,b3231,b3731,243
511145,b3231,b3703,749
511145,b3231,b3733,534
511145,b3231,b3649,262
511145,b3231,b3305,979
511145,b3231,b3297,978
511145,b3231,b4180,82
511145,b3231,b3317,982
511145,b3231,b4243,162
511145,b3231,b3739,195
511145,b3231,b3341,978
511145,b3231,b3987,786
511145,b3231,b3926,97
511145,b3231,b3780,156
511145,b3231,b3309,979
511145,b3231,b3958,105
511145,b3231,b3349,201
511145,b3231,b3846,96
511145,b3231,b3781,200
511145,b3231,b3527,133
511145,b3231,b4142,443
511145,b3231,b3986,961
511145,b3231,b3805,285
511145,b3231,b3908,314
511145,b3231,b3705,566
511145,b3231,b4207,174
511145,b3231,b3307,971
511145,b3231,b4201,889
511145,b3231,b3560,132
511145,b3231,b3319,985
511145,b3231,b3342,982
511145,b3231,b3300,840
511145,b3231,b3636,846
511145,b3231,b3932,96
511145,b3231,b3919,121
511145,b3231,b3988,259
511145,b3231,b3992,97
511145,b3231,b3590,160
511145,b3231,b4481,97
511145,b3231,b4200,956
511145,b3231,b3384,137
511145,b3231,b4171,58
511145,b3231,b3936,770
511145,b3231,b4143,160
511145,b3231,b3261,745
511145,b3231,b3339,748
511145,b3231,b3984,983
511145,b3231,b4391,110
511145,b3231,b3704,763
511145,b3231,b3236,132
511145,b3231,b3940,57
511145,b3231,b4557,385
511145,b3231,b3740,56
511145,b3231,b4175,135
511145,b3231,b4085,106
511145,b3231,b4202,925
511145,b3231,b3650,66
511145,b3231,b3732,552
511145,b3231,b3288,59
511145,b3231,b3838,213
511145,b3231,b3304,982
511145,b3231,b4006,301
511145,b3231,b3497,117
511145,b3231,b3651,82
511145,b3231,b4005,434
511145,b3231,b4174,135
511145,b3231,b3648,184
511145,b3231,b3306,983
511145,b3231,b3289,83
511145,b3231,b3390,300
511145,b3231,b4040,84
511145,b3231,b3461,74
511145,b3231,b4022,72
511145,b3231,b3320,982
511145,b3231,b4177,240
511145,b3231,b3735,827
511145,b3231,b3737,583
511145,b3231,b3302,979
511145,b3231,b3983,982
511145,b3231,b3982,299
511145,b3231,b4000,102
511145,b3231,b3386,106
511145,b3231,b3612,73
511145,b3231,b3308,978
